선수명,생년월일,신장/체중,입단계약금,지명순위,등번호,포지션,경력,연봉,입단년도,playerId,type,날짜,상대팀,출장구분,결과,ERA,TBF,IP,H,HR,BB,HBP
전상현,,,,,,,,,,66609,daily,04.30,NC,구원,,0.00,5,1,1,0,1,0
전상현,,,,,,,,,,66609,daily,05.02,한화,구원,,0.00,4,1,1,0,1,0
전상현,,,,,,,,,,66609,daily,05.06,키움,구원,,0.00,2,1/3,1,0,0,0
전상현,,,,,,,,,,66609,daily,05.07,키움,구원,홀,5.40,7,1 2/3,2,0,0,0
전상현,,,,,,,,,,66609,daily,05.10,SSG,구원,홀,13.50,3,2/3,1,0,0,0
전상현,,,,,,,,,,66609,daily,05.11,SSG,구원,,-,3,0,2,0,1,0
전상현,,,,,,,,,,66609,daily,05.13,롯데,구원,홀,0.00,5,1 1/3,1,0,0,0
전상현,,,,,,,,,,66609,daily,05.15,롯데,구원,,54.00,4,1/3,3,0,0,0
전상현,,,,,,,,,,66609,daily,05.17,두산,구원,,0.00,2,1/3,1,0,0,0
전상현,,,,,,,,,,66609,daily,05.18,두산,구원,승,0.00,5,1,1,0,0,0
전상현,,,,,,,,,,66609,daily,05.21,KT,구원,,0.00,5,1,1,0,1,0
전상현,,,,,,,,,,66609,daily,05.22,KT,구원,,0.00,1,1/3,0,0,0,0
전상현,,,,,,,,,,66609,daily,05.24,삼성,구원,,0.00,5,1,2,0,0,0
전상현,,,,,,,,,,66609,daily,05.25,삼성,구원,,0.00,5,1 1/3,0,0,1,0
전상현,,,,,,,,,,66609,daily,05.27,키움,구원,,-,2,0,2,0,0,0
전상현,,,,,,,,,,66609,daily,05.29,키움,구원,,0.00,4,1,1,0,0,0
전상현,,,,,,,,,,66609,daily,05.31,KT,구원,,0.00,6,1 2/3,0,0,1,0
전상현,,,,,,,,,,66609,daily,06.01,KT,구원,홀,0.00,3,1,0,0,0,0
전상현,,,,,,,,,,66609,daily,06.03,두산,구원,,0.00,3,1,0,0,0,0
전상현,,,,,,,,,,66609,daily,06.05,두산,구원,,0.00,3,2/3,1,0,0,0
전상현,,,,,,,,,,66609,daily,06.06,한화,구원,홀,9.00,5,1,2,1,0,0
양현종,1988년 03월 01일,183cm/91kg,,07 KIA 2차 1라운드 1순위,54,투수(좌투좌타),,50000만원,,77637,info,,,,,,,,,,,
양현종,,,,,,,,,,77637,daily,03.23,NC,선발,패,7.20,23,5,6,1,3,1
양현종,,,,,,,,,,77637,daily,03.29,한화,선발,,1.50,27,6,6,0,2,1
양현종,,,,,,,,,,77637,daily,04.04,LG,선발,패,7.20,23,5,7,0,1,0
양현종,,,,,,,,,,77637,daily,04.11,SSG,선발,패,12.46,22,4 1/3,7,0,3,0
양현종,,,,,,,,,,77637,daily,04.17,KT,선발,,5.06,25,5 1/3,9,1,2,0
양현종,,,,,,,,,,77637,daily,04.25,LG,선발,,9.00,23,5,6,0,4,0
양현종,,,,,,,,,,77637,daily,05.05,키움,선발,승,1.50,24,6,5,0,2,0
양현종,,,,,,,,,,77637,daily,05.11,SSG,선발,패,5.06,21,5 1/3,3,0,2,0
양현종,,,,,,,,,,77637,daily,05.17,두산,선발,승,1.50,25,6,6,1,1,0
양현종,,,,,,,,,,77637,daily,05.22,KT,선발,승,0.00,27,6 2/3,4,0,4,0
양현종,,,,,,,,,,77637,daily,05.28,키움,선발,,11.57,25,4 2/3,10,0,2,0
양현종,,,,,,,,,,77637,daily,06.03,두산,선발,승,1.80,22,5,5,0,1,0
김도현,2000년 09월 15일,183cm/87kg,,19 한화 2차 4라운드 33순위,60,투수(우투우타),,9000만원,,69745,info,,,,,,,,,,,
김도현,,,,,,,,,,69745,daily,03.27,키움,선발,,0.00,26,6,4,0,3,0
김도현,,,,,,,,,,69745,daily,04.02,삼성,선발,,3.00,24,6,5,0,1,0
김도현,,,,,,,,,,69745,daily,04.08,롯데,선발,,1.69,24,5 1/3,9,0,0,0
김도현,,,,,,,,,,69745,daily,04.16,KT,선발,패,3.00,23,6,4,1,1,0
김도현,,,,,,,,,,69745,daily,04.23,삼성,선발,패,9.53,27,5 2/3,10,1,1,0
김도현,,,,,,,,,,69745,daily,04.29,NC,선발,승,0.00,24,5 2/3,6,1,0,2
김도현,,,,,,,,,,69745,daily,05.06,키움,선발,,4.50,25,6,4,0,3,0
김도현,,,,,,,,,,69745,daily,05.13,롯데,선발,승,0.00,23,5 1/3,4,0,1,1
김도현,,,,,,,,,,69745,daily,05.18,두산,선발,,4.50,27,6,8,1,2,0
김도현,,,,,,,,,,69745,daily,05.24,삼성,선발,,5.79,21,4 2/3,5,0,3,0
김도현,,,,,,,,,,69745,daily,05.30,KT,선발,패,5.40,25,5,6,1,2,1
김도현,,,,,,,,,,69745,daily,06.05,두산,선발,,1.29,27,7,5,0,1,1
정해영,2001년 08월 23일,189cm/98kg,,20 KIA 1차,62,투수(우투우타),,36000만원,,50662,info,,,,,,,,,,,
정해영,,,,,,,,,,50662,daily,03.23,NC,구원,,0.00,3,1,1,0,0,0
정해영,,,,,,,,,,50662,daily,03.27,키움,구원,패,27.00,7,1,2,0,2,0
정해영,,,,,,,,,,50662,daily,03.30,한화,구원,세,0.00,3,1,1,0,0,0
정해영,,,,,,,,,,50662,daily,04.03,삼성,구원,세,0.00,6,1,1,0,0,1
정해영,,,,,,,,,,50662,daily,04.08,롯데,구원,세,0.00,3,1,0,0,0,0
정해영,,,,,,,,,,50662,daily,04.09,롯데,구원,세,0.00,5,1,2,0,0,0
정해영,,,,,,,,,,50662,daily,04.15,KT,구원,세,0.00,3,1,0,0,0,0
정해영,,,,,,,,,,50662,daily,04.17,KT,구원,승,0.00,4,1,2,0,0,0
정해영,,,,,,,,,,50662,daily,04.19,두산,구원,세,0.00,4,1 1/3,0,0,0,0
정해영,,,,,,,,,,50662,daily,04.20,두산,구원,,0.00,6,1,1,0,2,0
정해영,,,,,,,,,,50662,daily,04.25,LG,구원,,0.00,6,1 1/3,1,0,1,0
정해영,,,,,,,,,,50662,daily,04.27,LG,구원,세,0.00,4,1,1,0,0,0
정해영,,,,,,,,,,50662,daily,05.02,한화,구원,,0.00,7,2,1,0,0,0
정해영,,,,,,,,,,50662,daily,05.06,키움,구원,세,0.00,3,1,0,0,0,0
정해영,,,,,,,,,,50662,daily,05.07,키움,구원,패,27.00,3,1/3,1,0,1,0
정해영,,,,,,,,,,50662,daily,05.10,SSG,구원,세,6.75,5,1 1/3,1,1,0,0
정해영,,,,,,,,,,50662,daily,05.13,롯데,구원,세,0.00,6,1,2,0,1,0
정해영,,,,,,,,,,50662,daily,05.15,롯데,구원,세,0.00,5,1 1/3,1,0,0,0
정해영,,,,,,,,,,50662,daily,05.17,두산,구원,세,0.00,3,1,0,0,0,0
정해영,,,,,,,,,,50662,daily,05.17,두산,구원,세,0.00,4,1,1,0,0,0
정해영,,,,,,,,,,50662,daily,05.22,KT,구원,,0.00,4,1,2,0,0,0
정해영,,,,,,,,,,50662,daily,05.23,삼성,구원,세,0.00,4,1,1,0,0,0
정해영,,,,,,,,,,50662,daily,05.27,키움,구원,,18.00,6,1,3,0,0,0
정해영,,,,,,,,,,50662,daily,05.29,키움,구원,,0.00,6,2,1,0,0,0
정해영,,,,,,,,,,50662,daily,06.01,KT,구원,세,0.00,5,1 1/3,0,0,1,0
정해영,,,,,,,,,,50662,daily,06.05,두산,구원,패,0.00,6,1,3,0,0,0
정해영,,,,,,,,,,50662,daily,06.06,한화,구원,세,9.00,5,1,2,1,0,0
성영탁,2004년 07월 28일,180cm/89kg,,24 KIA 10라운드 96순위,65,투수(우투우타),,3000만원,,54610,info,,,,,,,,,,,
성영탁,,,,,,,,,,54610,daily,05.20,KT,구원,,0.00,8,2,1,0,1,0
성영탁,,,,,,,,,,54610,daily,05.24,삼성,구원,,0.00,4,2/3,1,0,1,0
성영탁,,,,,,,,,,54610,daily,05.28,키움,구원,,0.00,2,1/3,1,0,0,0
성영탁,,,,,,,,,,54610,daily,05.30,KT,구원,,0.00,7,2,0,0,1,0
성영탁,,,,,,,,,,54610,daily,06.03,두산,구원,,0.00,4,1,0,0,0,0
성영탁,,,,,,,,,,54610,daily,06.04,두산,구원,홀,0.00,3,1,0,0,0,0
김태군,1989년 12월 30일,182cm/92kg,,08 LG 2차 3라운드 17순위,42,포수(우투우타),,70000만원,,78122,info,,,,,,,,,,,
한준수,1999년 02월 13일,184cm/95kg,,18 KIA 1차,55,포수(우투좌타),,14000만원,,68646,info,,,,,,,,,,,
고영표,1991년 09월 16일,187cm/88kg,,14 KT 2차 1라운드 10순위,1,투수(우언우타),,200000만원,,64001,info,,,,,,,,,,,
고영표,,,,,,,,,,64001,daily,03.25,두산,선발,,5.79,23,4 2/3,8,0,1,1
고영표,,,,,,,,,,64001,daily,03.30,롯데,선발,,3.00,26,6,7,1,2,0
고영표,,,,,,,,,,64001,daily,04.08,NC,선발,승,1.29,23,7,3,0,0,0
고영표,,,,,,,,,,64001,daily,04.15,KIA,선발,,0.00,24,6,3,0,2,1
고영표,,,,,,,,,,64001,daily,04.20,키움,선발,승,0.00,29,9,3,0,0,0
고영표,,,,,,,,,,64001,daily,04.26,한화,선발,패,3.00,26,6,6,0,2,0
고영표,,,,,,,,,,64001,daily,05.02,키움,선발,패,4.50,35,6,16,0,2,0
고영표,,,,,,,,,,64001,daily,05.10,롯데,선발,패,11.57,26,4 2/3,11,1,2,0
고영표,,,,,,,,,,64001,daily,05.15,삼성,선발,패,9.00,19,4,6,0,1,0
고영표,,,,,,,,,,64001,daily,05.21,KIA,선발,승,1.29,30,7,8,0,1,0
고영표,,,,,,,,,,64001,daily,05.27,두산,선발,승,1.17,28,7 2/3,3,0,0,2
우규민,1985년 01월 21일,184cm/75kg,,03 LG 2차 3라운드 19순위,12,투수(우언우타),,20000만원,,73117,info,,,,,,,,,,,
우규민,,,,,,,,,,73117,daily,03.22,한화,구원,,0.00,3,1,0,0,0,0
우규민,,,,,,,,,,73117,daily,03.25,두산,구원,,0.00,3,1,0,0,0,0
우규민,,,,,,,,,,73117,daily,03.26,두산,구원,,0.00,5,1,1,0,0,0
우규민,,,,,,,,,,73117,daily,03.28,롯데,구원,홀,0.00,2,1/3,1,0,0,0
우규민,,,,,,,,,,73117,daily,03.30,롯데,구원,,9.00,5,1,1,0,1,0
우규민,,,,,,,,,,73117,daily,04.02,LG,구원,홀,0.00,2,2/3,0,0,0,0
우규민,,,,,,,,,,73117,daily,04.03,LG,구원,,13.50,8,1 1/3,3,0,0,0
우규민,,,,,,,,,,73117,daily,04.09,NC,구원,홀,0.00,3,1,0,0,0,0
우규민,,,,,,,,,,73117,daily,04.16,KIA,구원,홀,0.00,2,2/3,0,0,0,0
우규민,,,,,,,,,,73117,daily,04.18,키움,구원,패,13.50,4,2/3,2,0,0,0
우규민,,,,,,,,,,73117,daily,04.22,SSG,구원,,0.00,2,2/3,0,0,0,0
우규민,,,,,,,,,,73117,daily,04.24,SSG,구원,,0.00,4,1/3,1,0,1,1
우규민,,,,,,,,,,73117,daily,05.01,두산,구원,,0.00,4,1,1,0,0,0
우규민,,,,,,,,,,73117,daily,05.03,키움,구원,,0.00,5,1,2,0,0,0
우규민,,,,,,,,,,73117,daily,05.05,NC,구원,,0.00,3,1,0,0,0,0
우규민,,,,,,,,,,73117,daily,05.06,NC,구원,,0.00,6,1 2/3,1,0,0,0
우규민,,,,,,,,,,73117,daily,05.10,롯데,구원,,0.00,4,1,1,0,0,0
우규민,,,,,,,,,,73117,daily,05.17,LG,구원,,0.00,4,2/3,2,0,0,0
우규민,,,,,,,,,,73117,daily,05.17,LG,구원,승,0.00,4,1,1,0,0,0
우규민,,,,,,,,,,73117,daily,05.22,KIA,구원,,0.00,3,1,0,0,0,0
우규민,,,,,,,,,,73117,daily,05.24,키움,구원,,0.00,1,1/3,0,0,0,0
우규민,,,,,,,,,,73117,daily,05.29,두산,구원,,9.00,4,1,1,0,0,0
우규민,,,,,,,,,,73117,daily,05.31,KIA,구원,,0.00,3,1,0,0,0,0
우규민,,,,,,,,,,73117,daily,06.01,KIA,구원,,0.00,4,1,1,0,0,0
우규민,,,,,,,,,,73117,daily,06.04,한화,구원,,-,1,0,1,0,0,0
문용익,1995년 02월 04일,178cm/93kg,,17 삼성 2차 6라운드 59순위,18,투수(우투우타),,5800만원,,67419,info,,,,,,,,,,,
문용익,,,,,,,,,,67419,daily,04.10,NC,구원,,0.00,5,1,0,0,2,0
문용익,,,,,,,,,,67419,daily,04.19,키움,구원,,0.00,3,1,0,0,0,0
문용익,,,,,,,,,,67419,daily,04.22,SSG,구원,,27.00,5,1/3,2,0,2,0
문용익,,,,,,,,,,67419,daily,04.23,SSG,구원,,0.00,8,2 1/3,1,0,0,0
문용익,,,,,,,,,,67419,daily,05.10,롯데,구원,,0.00,4,1,1,0,0,0
문용익,,,,,,,,,,67419,daily,05.13,삼성,구원,,4.50,8,2,0,0,2,0
문용익,,,,,,,,,,67419,daily,05.15,삼성,구원,,0.00,7,2,1,0,0,0
문용익,,,,,,,,,,67419,daily,05.17,LG,구원,,13.50,3,2/3,1,1,0,0
문용익,,,,,,,,,,67419,daily,05.22,KIA,구원,,0.00,6,2,0,0,1,0
문용익,,,,,,,,,,67419,daily,05.24,키움,구원,,0.00,4,2/3,1,0,1,0
문용익,,,,,,,,,,67419,daily,05.28,두산,구원,,81.00,4,1/3,2,2,1,0
문용익,,,,,,,,,,67419,daily,06.01,KIA,구원,,0.00,3,2/3,1,0,0,0
문용익,,,,,,,,,,67419,daily,06.03,한화,구원,,13.50,5,2/3,1,0,2,0
김민수,1992년 07월 24일,188cm/80kg,,15 KT 2차 특별 11순위,26,투수(우투우타),,21000만원,,65048,info,,,,,,,,,,,
김민수,,,,,,,,,,65048,daily,03.22,한화,구원,패,27.00,5,2/3,3,0,0,0
김민수,,,,,,,,,,65048,daily,03.23,한화,구원,홀,0.00,3,1,1,0,0,0
김민수,,,,,,,,,,65048,daily,03.25,두산,구원,승,0.00,4,1 1/3,1,0,0,0
김민수,,,,,,,,,,65048,daily,03.27,두산,구원,,0.00,5,1,2,0,0,0
김민수,,,,,,,,,,65048,daily,03.28,롯데,구원,홀,0.00,2,2/3,0,0,0,0
김민수,,,,,,,,,,65048,daily,03.30,롯데,구원,홀,0.00,3,1,0,0,0,0
김민수,,,,,,,,,,65048,daily,04.02,LG,구원,승,0.00,7,1 2/3,2,0,0,1
김민수,,,,,,,,,,65048,daily,04.04,SSG,구원,,0.00,5,1,0,0,2,0
김민수,,,,,,,,,,65048,daily,04.06,SSG,구원,,0.00,3,1,0,0,0,0
김민수,,,,,,,,,,65048,daily,04.08,NC,구원,홀,9.00,4,1,1,1,0,0
김민수,,,,,,,,,,65048,daily,04.09,NC,구원,홀,0.00,4,1,1,0,0,0
김민수,,,,,,,,,,65048,daily,04.11,삼성,구원,,-,2,0,2,0,0,0
김민수,,,,,,,,,,65048,daily,04.13,삼성,구원,홀,27.00,3,1/3,2,0,0,0
김민수,,,,,,,,,,65048,daily,04.16,KIA,구원,홀,0.00,4,1 1/3,0,0,0,0
김민수,,,,,,,,,,65048,daily,04.18,키움,구원,,0.00,4,1,2,0,0,0
김민수,,,,,,,,,,65048,daily,04.22,SSG,구원,홀,0.00,4,1,1,0,0,0
김민수,,,,,,,,,,65048,daily,04.26,한화,구원,,0.00,3,1,0,0,0,0
김민수,,,,,,,,,,65048,daily,04.27,한화,구원,,18.00,6,1,3,0,0,0
김민수,,,,,,,,,,65048,daily,04.30,두산,구원,,0.00,3,1,0,0,0,0
김민수,,,,,,,,,,65048,daily,05.02,키움,구원,,0.00,3,1,0,0,0,0
김민수,,,,,,,,,,65048,daily,05.04,키움,구원,승,0.00,4,1,1,0,0,0
김민수,,,,,,,,,,65048,daily,05.05,NC,구원,,-,1,0,1,0,0,0
김민수,,,,,,,,,,65048,daily,05.06,NC,구원,,9.00,5,1,1,1,1,0
김민수,,,,,,,,,,65048,daily,05.10,롯데,구원,,0.00,5,1 1/3,1,0,0,0
김민수,,,,,,,,,,65048,daily,05.11,롯데,구원,,9.00,6,1,1,0,2,0
김민수,,,,,,,,,,65048,daily,05.13,삼성,구원,,0.00,3,1,1,0,0,0
김민수,,,,,,,,,,65048,daily,05.17,LG,구원,,13.50,7,1 1/3,2,0,1,0
김민수,,,,,,,,,,65048,daily,05.20,KIA,구원,홀,0.00,3,1,0,0,0,0
김민수,,,,,,,,,,65048,daily,05.23,키움,구원,,9.00,5,1,2,0,0,0
김민수,,,,,,,,,,65048,daily,05.24,키움,구원,,0.00,4,1,2,0,0,0
김민수,,,,,,,,,,65048,daily,05.30,KIA,구원,홀,9.00,4,1,1,1,0,0
김민수,,,,,,,,,,65048,daily,06.01,KIA,구원,,0.00,7,2,0,0,1,0
김민수,,,,,,,,,,65048,daily,06.04,한화,구원,,0.00,4,1,1,0,0,0
김민수,,,,,,,,,,65048,daily,06.06,SSG,구원,,0.00,5,1,1,0,1,0
쿠에바스,1990년 10월 14일,188cm/98kg,,19 KT 자유선발,32,투수(우투양타),,1000000달러,,69032,info,,,,,,,,,,,
쿠에바스,,,,,,,,,,69032,daily,03.23,한화,선발,,4.05,26,6 2/3,5,1,2,0
쿠에바스,,,,,,,,,,69032,daily,03.29,롯데,선발,패,3.86,29,7,7,1,1,0
쿠에바스,,,,,,,,,,69032,daily,04.04,SSG,선발,,3.60,26,5,6,0,5,0
쿠에바스,,,,,,,,,,69032,daily,04.11,삼성,선발,승,1.50,23,6,3,1,2,1
쿠에바스,,,,,,,,,,69032,daily,04.17,KIA,선발,,4.50,27,6,9,1,2,0
쿠에바스,,,,,,,,,,69032,daily,04.23,SSG,선발,패,22.50,25,4,12,3,1,0
쿠에바스,,,,,,,,,,69032,daily,04.29,두산,선발,승,0.00,22,6,2,0,3,0
쿠에바스,,,,,,,,,,69032,daily,05.04,키움,선발,,6.00,25,6,5,0,2,0
쿠에바스,,,,,,,,,,69032,daily,05.11,롯데,선발,패,7.20,25,5,6,1,3,2
쿠에바스,,,,,,,,,,69032,daily,05.17,LG,선발,,9.00,16,3,3,1,4,0
쿠에바스,,,,,,,,,,69032,daily,05.22,KIA,선발,패,10.80,27,5,11,1,2,0
쿠에바스,,,,,,,,,,69032,daily,05.28,두산,선발,패,9.00,23,5,6,1,2,0
쿠에바스,,,,,,,,,,69032,daily,06.03,한화,선발,패,9.64,27,4 2/3,5,1,4,0
주권,1995년 05월 31일,181cm/82kg,,15 KT 우선지명,38,투수(우투우타),,20000만원,,65060,info,,,,,,,,,,,
주권,,,,,,,,,,65060,daily,04.03,LG,구원,,0.00,3,1,0,0,0,0
주권,,,,,,,,,,65060,daily,04.10,NC,구원,,0.00,4,1,1,0,0,0
주권,,,,,,,,,,65060,daily,04.19,키움,구원,,0.00,5,1,1,0,1,0
주권,,,,,,,,,,65060,daily,04.23,SSG,구원,,0.00,3,1,0,0,0,0
주권,,,,,,,,,,65060,daily,04.24,SSG,구원,,4.50,9,2,2,0,1,0
주권,,,,,,,,,,65060,daily,05.03,키움,구원,,0.00,3,1,0,0,0,0
주권,,,,,,,,,,65060,daily,05.05,NC,구원,,54.00,3,1/3,2,0,0,0
주권,,,,,,,,,,65060,daily,05.18,LG,구원,,0.00,3,1,0,0,1,0
주권,,,,,,,,,,65060,daily,05.24,키움,구원,,0.00,5,1,2,0,1,0
주권,,,,,,,,,,65060,daily,05.28,두산,구원,,0.00,5,1,2,0,0,0
주권,,,,,,,,,,65060,daily,05.29,두산,구원,,0.00,3,1,0,0,0,0
주권,,,,,,,,,,65060,daily,06.01,KIA,구원,,27.00,4,1/3,3,0,0,0
손동현,2001년 01월 23일,183cm/88kg,,19 KT 2차 3라운드 21순위,41,투수(우투우타),,10000만원,,69041,info,,,,,,,,,,,
손동현,,,,,,,,,,69041,daily,03.22,한화,구원,,0.00,2,2/3,0,0,0,0
손동현,,,,,,,,,,69041,daily,03.23,한화,구원,승,0.00,3,1,0,0,0,0
손동현,,,,,,,,,,69041,daily,03.25,두산,구원,,0.00,4,1,1,0,0,0
손동현,,,,,,,,,,69041,daily,03.27,두산,구원,,0.00,4,2/3,1,0,0,0
손동현,,,,,,,,,,69041,daily,03.29,롯데,구원,,0.00,4,1,1,0,0,0
손동현,,,,,,,,,,69041,daily,03.30,롯데,구원,,0.00,3,1,0,0,0,0
손동현,,,,,,,,,,69041,daily,04.02,LG,구원,,0.00,3,1/3,1,0,1,0
손동현,,,,,,,,,,69041,daily,04.04,SSG,구원,,0.00,6,1 1/3,1,0,1,0
손동현,,,,,,,,,,69041,daily,04.09,NC,구원,승,0.00,7,2,1,0,0,0
손동현,,,,,,,,,,69041,daily,04.11,삼성,구원,홀,0.00,3,1,0,0,0,0
손동현,,,,,,,,,,69041,daily,04.13,삼성,구원,,0.00,5,1,1,0,1,0
손동현,,,,,,,,,,69041,daily,04.15,KIA,구원,,0.00,4,2/3,0,0,1,0
손동현,,,,,,,,,,69041,daily,04.17,KIA,구원,,0.00,7,2,1,0,0,0
손동현,,,,,,,,,,69041,daily,04.22,SSG,구원,홀,0.00,5,1,2,0,0,0
손동현,,,,,,,,,,69041,daily,04.24,SSG,구원,,0.00,2,2/3,0,0,0,0
손동현,,,,,,,,,,69041,daily,04.25,한화,구원,승,4.50,7,2,2,1,0,0
손동현,,,,,,,,,,69041,daily,04.29,두산,구원,홀,0.00,4,1,1,0,0,0
손동현,,,,,,,,,,69041,daily,04.30,두산,구원,,0.00,5,1,2,0,0,0
손동현,,,,,,,,,,69041,daily,05.01,두산,구원,,0.00,5,1,1,0,1,0
손동현,,,,,,,,,,69041,daily,05.04,키움,구원,홀,0.00,4,1,0,0,0,0
손동현,,,,,,,,,,69041,daily,05.06,NC,구원,,27.00,4,1/3,2,0,0,0
손동현,,,,,,,,,,69041,daily,05.10,롯데,구원,,0.00,4,1,2,0,0,0
손동현,,,,,,,,,,69041,daily,05.11,롯데,구원,,0.00,4,1,0,0,0,1
손동현,,,,,,,,,,69041,daily,05.14,삼성,구원,홀,0.00,5,1,1,0,1,0
손동현,,,,,,,,,,69041,daily,05.17,LG,구원,홀,5.40,6,1 2/3,1,1,0,0
손동현,,,,,,,,,,69041,daily,05.17,LG,구원,홀,0.00,4,1,0,0,1,0
손동현,,,,,,,,,,69041,daily,05.20,KIA,구원,홀,0.00,3,1,0,0,0,0
손동현,,,,,,,,,,69041,daily,05.21,KIA,구원,홀,0.00,4,1,1,0,0,0
손동현,,,,,,,,,,69041,daily,05.23,키움,구원,홀,0.00,3,1,0,0,0,0
김재원,2006년 08월 21일,190cm/90kg,,25 KT 3라운드 29순위,43,투수(우투우타),,3000만원,,55043,info,,,,,,,,,,,
김재원,,,,,,,,,,55043,daily,05.18,LG,구원,,0.00,3,1,0,0,1,0
김재원,,,,,,,,,,55043,daily,05.28,두산,구원,,20.25,11,1 1/3,2,0,4,1
김재원,,,,,,,,,,55043,daily,06.03,한화,구원,,9.00,5,1,0,0,2,0
오원석,2001년 04월 23일,182cm/80kg,,20 SK 1차,47,투수(좌투좌타),,14000만원,,50859,info,,,,,,,,,,,
오원석,,,,,,,,,,50859,daily,03.27,두산,선발,승,0.00,21,5,2,0,3,3
오원석,,,,,,,,,,50859,daily,04.02,LG,선발,,10.38,23,4 1/3,5,1,5,0
오원석,,,,,,,,,,50859,daily,04.10,NC,선발,패,4.50,21,6,5,2,0,0
오원석,,,,,,,,,,50859,daily,04.16,KIA,선발,승,0.00,22,6,1,0,3,0
오원석,,,,,,,,,,50859,daily,04.22,SSG,선발,승,3.00,23,6,4,0,2,0
오원석,,,,,,,,,,50859,daily,04.27,한화,선발,패,1.50,23,6,4,0,1,0
오원석,,,,,,,,,,50859,daily,05.03,키움,선발,승,0.00,24,6,4,0,3,0
오원석,,,,,,,,,,50859,daily,05.11,롯데,선발,,1.59,26,5 2/3,3,0,6,1
오원석,,,,,,,,,,50859,daily,05.17,LG,선발,승,1.80,22,5,8,0,1,0
오원석,,,,,,,,,,50859,daily,05.23,키움,선발,승,5.40,22,5,6,1,2,0
오원석,,,,,,,,,,50859,daily,05.29,두산,선발,승,1.50,24,6,7,0,1,0
오원석,,,,,,,,,,50859,daily,06.04,한화,선발,패,5.40,28,6 2/3,7,1,1,0
박영현,2003년 10월 11일,183cm/91kg,,22 KT 1차,60,투수(우투우타),,24000만원,,52060,info,,,,,,,,,,,
박영현,,,,,,,,,,52060,daily,03.23,한화,구원,,4.50,10,2,2,1,2,0
박영현,,,,,,,,,,52060,daily,03.27,두산,구원,세,6.75,6,1 1/3,2,1,0,0
박영현,,,,,,,,,,52060,daily,03.28,롯데,구원,세,0.00,5,1,1,0,1,0
박영현,,,,,,,,,,52060,daily,03.30,롯데,구원,,9.00,5,1,1,0,2,0
박영현,,,,,,,,,,52060,daily,04.02,LG,구원,,0.00,3,1,0,0,0,0
박영현,,,,,,,,,,52060,daily,04.04,SSG,구원,,0.00,5,1 2/3,0,0,0,0
박영현,,,,,,,,,,52060,daily,04.06,SSG,구원,패,27.00,5,1/3,2,0,2,0
박영현,,,,,,,,,,52060,daily,04.08,NC,구원,세,0.00,4,1,0,0,1,0
박영현,,,,,,,,,,52060,daily,04.09,NC,구원,세,0.00,4,1,0,0,1,0
박영현,,,,,,,,,,52060,daily,04.11,삼성,구원,세,0.00,3,1,0,0,0,0
박영현,,,,,,,,,,52060,daily,04.13,삼성,구원,세,0.00,6,1 2/3,1,0,0,0
박영현,,,,,,,,,,52060,daily,04.16,KIA,구원,세,0.00,3,1,0,0,0,0
박영현,,,,,,,,,,52060,daily,04.17,KIA,구원,패,54.00,5,1/3,3,0,1,0
박영현,,,,,,,,,,52060,daily,04.24,SSG,구원,,0.00,3,1,0,0,0,0
박영현,,,,,,,,,,52060,daily,04.25,한화,구원,세,0.00,5,1,2,0,0,0
박영현,,,,,,,,,,52060,daily,04.29,두산,구원,세,18.00,6,1,3,0,0,0
박영현,,,,,,,,,,52060,daily,05.01,두산,구원,,0.00,8,2,0,0,2,0
박영현,,,,,,,,,,52060,daily,05.04,키움,구원,세,0.00,3,1,1,0,0,0
박영현,,,,,,,,,,52060,daily,05.11,롯데,구원,,0.00,3,1,0,0,0,0
박영현,,,,,,,,,,52060,daily,05.14,삼성,구원,세,0.00,3,1,0,0,0,0
박영현,,,,,,,,,,52060,daily,05.17,LG,구원,세,0.00,4,1 1/3,0,0,0,0
박영현,,,,,,,,,,52060,daily,05.17,LG,구원,세,0.00,4,1,1,0,1,0
박영현,,,,,,,,,,52060,daily,05.20,KIA,구원,세,9.00,6,1,3,0,0,0
박영현,,,,,,,,,,52060,daily,05.21,KIA,구원,세,0.00,3,1,1,0,0,0
박영현,,,,,,,,,,52060,daily,05.23,키움,구원,세,9.00,6,1,3,0,0,0
박영현,,,,,,,,,,52060,daily,05.25,키움,구원,세,0.00,5,1,1,0,1,0
박영현,,,,,,,,,,52060,daily,05.27,두산,구원,세,0.00,4,1 1/3,0,0,0,0
박영현,,,,,,,,,,52060,daily,05.30,KIA,구원,세,0.00,3,1,0,0,0,0
박영현,,,,,,,,,,52060,daily,05.31,KIA,구원,승,0.00,5,1 1/3,0,0,1,0
원상현,2004년 10월 16일,183cm/83kg,,24 KT 1라운드 7순위,63,투수(우투우타),,4000만원,,54063,info,,,,,,,,,,,
원상현,,,,,,,,,,54063,daily,03.22,한화,구원,,13.50,4,2/3,1,1,0,1
원상현,,,,,,,,,,54063,daily,03.23,한화,구원,홀,0.00,1,1/3,0,0,0,0
원상현,,,,,,,,,,54063,daily,03.26,두산,구원,,0.00,6,2,0,0,0,0
원상현,,,,,,,,,,54063,daily,03.27,두산,구원,,0.00,4,1,1,0,0,0
원상현,,,,,,,,,,54063,daily,03.30,롯데,구원,홀,0.00,3,1,1,0,0,0
